id,key,citation
shaw1932,"Shaw, 1932","Shaw, K. C. 1932. Some preliminary notes on Luo marriage customs. Journal of the East Africa and Uganda Natural History Society 45-46: 39-50. Nairobi, Kenya."
sheahan1952,"Sheahan, 1952","Sheahan, G. M., ed. 1952. Marquesan Source Materials. Ms."
sheddick1953,"Sheddick, 1953","Sheddick, V. G. J. 1953. The Southern Sotho. London. Laydevant, J. 1931. Etude sur la famille en Basutoland. Journ. Soc. Africanistes 1: 207-257."
shenandliu1953,"Shen and Liu, 1953","Shen, Tsung-Lien, and S. Liu. 1953. Tibet and theTibetans. Stanford: Stanford University Press."
shih1964,"Shih, 1964","Shih, L. 1964. The Family System of the Paiwan at Su-Paiwan Village. Bull. Inst. Ethnol. Academia Sinica 18: 89-112."
shimelevich1905,"Shimelevich, 1905","Shimelevich, M. 1905. Litovskie tatary (Etnograficheskij ocherk) (The Lithuanian Tatar [An Ethnographic Essay]). Vil'na."
shimkin1939,"Shimkin, 1939","Shimkin, D. B. 1939. A Sketch of the Ket, or Yenisei ""Ostyak,"" Ethnos 4: 147-176."
shimkin1947a,"Shimkin, 1947a","Shimkin, D. B. 1947. Childhood and Development Among the Wind River Shoshone. Anth. Rec. 5: 289-326."
shimkin1947b,"Shimkin, 1947b","Shimkin, D. B. 1947. Wind River Ethnogeography. Anth. Rec. 5: 245-288."
shirokogoroff1924,"Shirokogoroff, 1924","Shirokogoroff, S. M. 1924. Social Organization of the Manchus. Royal Asiatic Society, North China Branch, Extra Vol. 3: 1-194. Shanghai."
shirologoroff1933,"Shirologoroff, 1933","Shirologoroff, S. M. 1933. Social Organization of the Northern Tungus. Shanghai."
shkljaev1992,"Shkljaev, 1992","Shkljaev, G. K. (ed. ). 1992. Traditsionnoe povedenie i obshchenie udmurtov (Traditional Behavior and Communication of the Udmurt). Izhevsk."
shkljaev1997,"Shkljaev, 1997","Shkljaev, G. K. (ed. ). 1997. 0 besermjanah (About the Besermyan). I zhevsk."
shlygina1998a,"Shlygina, 1998a","Shlygina, N. V. 1998. Izhortsy (The Ingrians). Narody i religii mira. Entsiklopedija (Peoples and Religions of the World. Encyclopedia. ), ed. V. A. Tishkov, p. 180. Moscow."
shlygina1998b,"Shlygina, 1998b","Shlygina, N. V. 1998. Vod' (The Votes). Narody i religii mira. Entsiklopedija (Peoples and Religions of the World. Encyclopedia), ed. V. A. Tishkov, p. 126. Moscow."
shortland1856,"Shortland, 1856","Shortland, E. 1856. Traditions and Superstitions of the New Zealanders. London."
shostak1981,"Shostak, 1981","Shostak, M. 1981. Nisa. Cambridge, Mass. [Dobe !Kung]."
shternberg1933a,"Shternberg, 1933a","Shternberg, L. Ja. 1933. Giljaki, Orochi, Gol'dy, Negidal'tsy, Ajny (The Gilyak, Oroch, Goldi, Negidal, Ainu). Habarovsk."
shtraus1994,"Shtraus, 1994","Shtraus, V. P. 1994. Latyshi (The Latvians). Narody Rossii. Entsiklopedija (Peoples of Russia. Encyclopedia), ed. V. A. Tishkov, pp. 220-3. Moscow."
sibley1959,"Sibley, 1959","Sibley, W. E. 1959. Kinship in a Philippine Village. Unpublished Ms."
sibley1963,"Sibley, 1963","Sibley, W. E. 1963. Personal communication."
sibree1880,"Sibree, 1880","Sibree, J. 1880. The Great African Island. London."
sick1916,"Sick, 1916","Sick, E. von. 1916. Die Waniaturu. Baessler-Arch. 5: 1-62."
sidibe1932,"Sidibe, 1932","Sidibe, M. 1932. Coutumier du cercle de Kita. Bull. Com. Et. Hist. Scient. Afr. Occ. Franc. 15: 72-177."
sieberandsieber1938,"Sieber and Sieber, 1938","Sieber, D., and J. Sieber. 1938. Das Leben des Kindes im Nsungli-Stamm. Africa 11: 208-220."
sieber1925,"Sieber, 1925","Sieber, J. 1925. Die Wute. Berlin."
silas1926,"Silas, 1926","Silas, E. 1926. A Primitive Arcadia. London."
simchenko1963,"Simchenko, 1963","Simchenko, Ju. B. 1963. Prazdnik Any""o Dyaly u avamskih nganasan (Any""o Dyaly Celebration among the Avam Nganasan). Trudy Instituta etnografii 84:168-79."
simchenko1974,"Simchenko, 1974","Simchenko, Ju. 1974. Terminologija rodstva nentsev, entsev, nganasan i jukagirov (Kin Terminologies of the Nenets, Enets, Nganasan, and Yukaghir). Sotsial'naja organizatsija i kultura narodov Severa (Social Organization and Culture of the Northern Peoples), ed. B. O. Dolgih, pp. 270-91. Moscow."
simchenko1976,"Simchenko, 1976","Simchenko, Ju. 1976. Kulturao hotnikov na olenja Severoj Evrazii. Etnograficheskaja rekonstruktsija (The Culture of the Northern Eurasian Reindeer Hunters: Ethnographic Reconstruction). Moscow."
simchenko1990,"Simchenko, 1990","Simchenko, Ju. B. (ed. ). 1990. Udmurty. Moscow."
simmons1942,"Simmons, 1942","Simmons, Leo W. 1942. Sun Chief: the autobiography of a Hopi Indian. Published for the Institute Human Relations. New Haven, Yale University Press."
simmons1957,"Simmons, 1957","Simmons, D. C. 1957. The Influence of Various Christian Sects on an indigenous African Society. Ph. D. dissertation, Yale University."
simmons1960,"Simmons, 1960","Simmons, D. C. 1960. Sexual Life, Marriage, and Childhood Among the Efik. Africa 30: 153-165."
simons1885,"Simons, 1885","Simons, F. A. A. 1885. An Exploration of the Goajira Peninsula. Proceedings of the Royal Geographical Society, n. s., 7: 781-796."
simons1944,"Simons, 1944","Simons, E. 1944. Coutumes et institutins des Barundi. Bull. Jurisd. Indig. Droit Coutum. Congolais 12: 137-283."
simpson1940a,"Simpson, 1940a","Simpson, G. E. 1940. Haitian Peasant Economy. Journal of Negro History 25: 498-519."
simpson1940b,"Simpson, 1940b","Simpson, G. G. 1940. Los Indios Kamaracotos. Rev. Fomento (Venezuela) 3."
simpson1943,"Simpson, 1943","Simpson, G. E. 1943. Sexual and Familial Institutions in Northern Haiti. American Anthropologist 44: 655-674."
singer1964,"Singer, 1964","Singer, Marshall R. 1964. The Emerging Elite. A Study of Political Leadership in Ceylon. Cambridge: Massachusetts Institute of Technology Press."
sjogren1833,"Sjogren, 1833","Sjogren, A. 1833. Uber die finnische Bevolkerung des St. Petersburgischen Gouvemements und uber der Ursprung des Namens Ingermanland. St. Petersburg."
sjogren1847,"Sjogren, 1847","Sjogren, A. J. 1847. Reise nach Livland und Kurland zur Genauen Untersuchung der Reste der Liwen und Krewingen. Weimar."
sjogren1849,"Sjogren, 1849","Sjogren, A. J. 1849. Zur Ethnographie Livlands. Bulletin de la Classe historicophilologique de l'Academie Imperiale de sciences de Saint Petersbourg 7:1-26, 33-45, 49-70."
sjogren1855,"Sjogren, 1855","Sjogren, A. J. 1855. Rapport de M. Sjogren sur son voyage. Bulletin de la Classe historicophilologique de l'Academie Imperiale de sciences de Saint Petersbourg 10:268-72."
skertchley1874,"Skertchley, 1874","Skertchley, J. A. 1874. Dahomey as It Really Is. London."
skinner1912,"Skinner, 1912","Skinner, A. 1912. Notes on the Eastern Cree and the Northern Saulteaux. Anth. Pap. Amer. Mus. Nat. Hist. 9: 1-177."
skinner1913,"Skinner, 1913","Skinner, A. 1913. Social Life and Ceremonial Bundles of the Menomini Indians. Anth. Pap. Amer. Mus. Nat. Hist. 13: 1-165."
skinner1914a,"Skinner, 1914a","Skinner, A. 1914. Notes on the Plains Cree. Amer. Anth. 16: 68-87."
skinner1914b,"Skinner, 1914b","Skinner, A. 1914. The Cultural Position of the Plains Ojibway. Amer. Anth. 16: 314-318."
skinner1919,"Skinner, 1919","Skinner, A. 1919. A Sketch of Eastern Dakota Ethnology. Amer. Anth. 21: 164-174."
skinner1920,"Skinner, 1920","Skinner, A. 1920. Notes on the Bribri of Costa Rica. Indian Notes and Monographs 6 (3): 37-106."
skinner1924,"Skinner, 1924","Skinner, A. 1924. The Mascoutens or Prairie Potawatomi Indians. Bull. Pub. Mus. Milwaukee 6: 1-262."
skinner1926,"Skinner, 1926","Skinner, A. 1926. Ethnology of the Ioway Indians. Bull. Pub. Mus. Milwaukee 5: 181-354."
skinner1958,"Skinner, 1958","Skinner, E.P. 1958. ""Christianity and Islam among the Mossi,"" American Anthropologist 60,: 1102-19."
skinner1964,"Skinner, 1964","Skinner, E. P. 1964. The Mossi of the Upper Volta. Stanford."
skvortsov2001,"Skvortsov, 2001","Skvortsov, M. I. (ed. ). 2001. Hrestomatija po kul'ture Chuvashskogo kraja: dorevoljutsionnyj. (Reading Book on the Culture of the Chuvash Kraj: Prerevolutionary Period). Cheboksary."
slaski1951,"Slaski, 1951","Slaski, J. 1951. Peoples of the Lower Luapula Valley. London."
slobodin1962,"Slobodin, 1962","Slobodin, R. 1962. Band Organization of the Peel River Kutchin. Bull. Nat. Mus. Canada 179: 1-97."
smimov1890,"Smimov, 1890","Smimov, I. N. 1890. Votjaki (The Udmurt). Kazan'."
smimov1895,"Smimov, 1895","Smimov, I. N. 1895. Mordva. Kazan'."
smithandcornell1956,"Smith and Cornell, 1956","Smith, R. J., and J. B. Cornell. 1956. Two Japanese Villages. Ann Arbor."
smithanddale1920,"Smith and Dale, 1920","Smith, E. W., and W. M. Dale. 1920. The Ila-speaking Peoples. 2v. London. Jaspan, M. A. 1953. The Ila-Tonga Peoples. London."
smith1911,"Smith, 1911","Smith, H. S. 1911. ""Yakusu,"" The very heart of Africa.Marshall Brothers: London. 288 pp."
smith1925a,"Smith, 1925a","Smith, H. I. 1925. Sympathetic Magic and Witchcraft Among the Bellacoola. American Anthropologist 27: 116-121."
smith1925b,"Smith, 1925b","Smith, W. C. 1925. The Ao Naga Tribe of Assam. London."
smith1940b,"Smith, 1940b","Smith, N. W. 1940. The Puyallup-Nisqually. Columbia Univ. Contr. Anth. 32: 1-336."
smith1951,"Smith, 1951","Smith, M. G. 1951. Social Organization and Economy of Kagoro. Ms."
smith1952,"Smith, 1952","Smith, A. H. 1952. Final Field Report on Anthropological Research in Yaeyama. Unpublished Ms."
smith1953,"Smith, 1953","Smith, M. G. 1953. Secondary Marriage in Northern Nigeria. Africa 23: 298-323."
smith1954a,"Smith, 1954a","Smith, M. F. 1954 (rev. ed. 1964). Baba oæ Karo: A Woman of the Muslim Hausa. New York."
smith1954b,"Smith, 1954b","Smith, W., J. M. Roberts. 1954. Zuni Law. Papers of the Peabody Museum, Harvard University 43: 1-185."
smith1955a,"Smith, 1955a","Smith, M. F. 1955. Baba of Karo. New York. Greenberg, J. H. 1946. The Influence of Islam on a Sundanese Kingdom. Monog. Amer. Ethn. Soc. 10: 1-73."
smith1955b,"Smith, 1955b","Smith, M. G. 1955. The Economy of Hausa Communities of Zaria. Colonial Office Research Studies 16:1-264."
smith1960,"Smith, 1960","Smith, M. G. 1960. Government in Zazzau 1800-1950. London."
smith1962,"Smith, 1962","Smith, M. G. 1962. Exchange and Marketing Among the Hausa. Markets in Africa, ed. P. Bohannan and G. Dalton, pp. 69-81. Evanston."
smith1965,"Smith, 1965","Smith, M. G. 1965. The Hausa of Northern Nigeria. Peoples of Africa, ed. J. L. Gibbs Jr., pp. 119-155. New York."
smith1967,"Smith, 1967","Smith, M. G. 1967. A Hausa Kingdom: Maradi under Dan Baskore, c 1854-75. West African Kingdoms in the Nineteenth Century, ed. D. Forde and P. M. Kaberry, pp. 93-122. London."
smith1970,"Smith, 1970","Smith, A. H. 1970. Village Life in China. Boston."
smith1978,"Smith, 1978","Smith, M. G. 1978. The Affairs of Daura: History and Changes in b a Hausa State 1800-1958. Berkeley."
smithnda,"Smith, nd.a","Smith, M. G. Secondary Marriage in Northern Nigeria. Undated Ms."
smithndb,"Smith, nd.b","Smith, M. G. The Social Structure of the Northern Kadara. Undated Ms."
smithson1959,"Smithson, 1959","Smithson, C. L. 1959. the Havasupai Woman. Department of Anthropology. University of Utah,. Anthropological Papers 38: 1-170."
smoljak1966,"Smoljak, 1966","Smoljak, A. V. 1966. Ul'chi. Moscow."
smoljak1994,"Smoljak, 1994","Smoljak, A. V. 1994. Orochi. Narody Rossii (Peoples of Russia), ed. V. A. Tishkov, pp. 260-62. Moscow."
snell1954,"Snell, 1954","Snell, G. S. 1954. Nandi Customary Law. London."
snethlage1930,"Snethlage, 1930","Snethlage, E. H. 1930. Unter nordostbrasilianischen Indianern. Zeitschrift fur Ethnologie 62: 111-205."
soaresdesouza1851,"Soares de Souza, 1851","Soares de Souza, G. 1851. Tratado descriptivo do Brazil em 1587. Revista do Instituto Historico e Geographico do Brazil 14: 1-423."
soaresdiniz1965,"Soares Diniz, 1965","Soares Diniz, E. 1965. Breves notas sobre o sistema de parentesco Makuxi. Bol. Mus. Prense Emililo, n. s., 28: 1-16."
soatesdiniz1962,"Soates Diniz, 1962","Soates Diniz, E. 1962. Os Kayapo-Gorotire. Boletim do Museu Paraense Emilio Goeldi 18: 1-40."
soga1932,"Soga, 1932","Soga, J. H. 1932. The Ama-Xosa. London."
sokolova1962,"Sokolova, 1962","Sokolova, Z. P. 1962. Zametki ob evenkah basseina Keti (Observations on the Evenk of the Ket' Basin). Trudy Instituta etnografii 78:165-75."
sokolova1974,"Sokolova, 1974","Sokolova, Z. P. 1974. Sotsial'naja organizatsija obskih ugrov (Ob Ugr Social Organization). Sotsial'naja organizatsija i kul'tura narodov Severa (Social Organization and Culture of the Northern Peoples), ed. I. S. Gurvich, pp. 82-132. Moscow."
sokolova1983,"Sokolova, 1983","Sokolova, Z. P. 1983. Sotsial'naja organizatsija hantov i mansi v 18-19 vv. (Khanty and Mansi Social Organization in the Eighteenth and Nineteenth Centuries). Moscow."
sokolova1991,"Sokolova, 1991","Sokolova, Z. P. 1991. Hozjajstvenno-kul'tumye tipy i poselenija obskih ugrov (Types of Economy and Settlement among the Ob' Ugrs). Obskie ugry (hanty i mansi) (The Ob Ugrs: Khanty and Mansi), ed. Ju. B. Simchenko, pp. 45-61. Moscow."
solien1960a,"Solien, 1960a","Solien, N. L. 1960. Changes in Black Carib Kinship Terminology. Southw. Journ. Anth. 16: 144-159."
solien1960b,"Solien, 1960b","Solien, N. L. 1960. The Nonunilineal Descent Groups of the Caribbean and Central America. Amer. Anth. 61: 578-583."
somitandwelsh1956,"Somit and Welsh, 1956","Somit, A. and J. Welsh. 1956. The Constitution and Government. Burma, ed. F. M. Trager, v. z., pp. 899-958. New Haven."
soret1959,"Soret, 1959","Soret, M. 1959. Les Kongo nord-occidentaux. Paris."
soupart1938,"Soupart, 1938","Soupart, J. 1938. Les coutumes Budja. Bull. Jurisd. Indig. Droit Cout. Congol. 6: 269-274, 299-310."
sousberghe1955,"Sousberghe, 1955","Sousberghe, L. de. 1955. Structures de parente et d'alliance d'apres les formules Pende. Mem. Acad. Roy. Sci. Colon., Cl. Sci. Mor. Pol., Ethnog., n. s., 4: 1-193."
soustelle1937,"Soustelle, 1937","Soustelle, J. 1937. La famille Otomi-Pame du Mexique Central. Trav. Mem. Inst. Ethnol. 26: 1-571."
soustelle1961,"Soustelle, 1961","Soustelle, J. 1961. Daily Life of the Aztecs. New York."
southall1952,"Southall, 1952","Southall, A. 1952. Lineage Formation Among the Luo. Memoranda Int. Afr. Inst. 26: 1-43."
southall1956,"Southall, 1956","Southall, A. W. 1956. Alur Society. Cambridge."
southwold1965,"Southwold, 1965","Southwold, M. 1965. The Ganda of Uganda. Peoples of Africa, ed. J. L. Gibbs, Jr., pp. 81-118. New York."
southwold1971,"Southwold, 1971","Southwold, M. 1971. The Meanings of Kinship. Rethinking Kinship and Marriage, ed. R. Needham, pp. ??. London."
sparkman1908,"Sparkman, 1908","Sparkman, P. S. 1908. The Culture of the Luiseno Indians. Univ. Calif. Publ. Amer. ARch. Ethn. 8: 187-234."
speckanddexter1951,"Speck and Dexter, 1951","Speck, F. G., and R. W. Dexter. 1951. Utilization of Animals and Plants by the Micmac Indians. Journal of the Washington Academy of Sciences 41: 250-259."
speckandschaeffer1942,"Speck and Schaeffer, 1942","Speck, F. G., and C. E. Schaeffer. 1942. Catawba Kinship and Social Organization and a Resume of Tutelo Kinship Terms. Amer. Anth. 44: 555-575."
speck1818,"Speck, 1818","Speck, F. G. 1818. Kinship Terms and the Family Band Among the Northeastern Algonkian. Amer. Anth. 20: 143-161."
speck1907,"Speck, 1907","Speck, F. G. 1907. The Creek Indians of Taskigi Town. Memoirs of the American Anthropological Association 2: 99-164."
speck1909,"Speck, 1909","Speck, F. G. 1909. Ethnology of the Yuchi Indians. Anth. Publ. Univ. Penn. Mus. 1: 1-154."
speck1918,"Speck, 1918","Speck, F. G. 1918. Kinship Terms and the Family Band Among the Northeastern Algonkian. Amer. Anth. 20: 143-161."
speck1923,"Speck, 1923","Speck, F. G. 1923. Mistassini Hunting Territories in the Labrador Peninsula. Amer. Anth. 25: 452-471."
speck1930,"Speck, 1930","Speck, F. G. 1930. Mistassini Notes. Indian Notes 7: 410-457."
speck1931,"Speck, 1931","Speck, F. G. 1931. Montagnais-Naskapi Bands and Early Eskimo Distributions in the Labrador Peninsula. American Anthropologist 33: 557-600."
speck1935,"Speck, 1935","Speck, F. G. 1935. Naskapi. Norman."
speck1940,"Speck, 1940","Speck, F. G. 1940. Penobscot Man. Philadelphia."
spehr1954,"Spehr, 1954","Spehr, A. 1954. Saipan. Fieldiana: Anth. 41: 1-383."
spellig1927,"Spellig, 1927","Spellig, F. 1927. Die Wanjamwezi. Zeits. Ethnol. 59: 201-252."
spencerandgillen1927,"Spencer and Gillen, 1927","Spencer, B., and F. J. Gillen. 1927. The Arunta. 2v. London."
spencer1941,"Spencer, 1941","Spencer, D. M. 1941. Disease, Religion and Society in the Fiji Islands. Monographs of the American Ethnological Society 2:1-82."
spencer1959,"Spencer, 1959","Spencer, R. 1959. The North Alaskan Eskimo. Bull Bur. Amer. Ethn. 171: 1-490."
spencer1965,"Spencer, 1965","Spencer, P. 1965. The Samburu. Berkeley."
speranskij1914,"Speranskij, 1914","Speranskij, A. 1914. Kazanskie tatary (istoriko-etnograficheskij ocherk) (The Kazan Tatar:A Historical-EthnographiEc ssay). Kazan'."
spiden1908,"Spiden, 1908","Spiden, H. J. 1908. The Nez Perce Indians. Mem. Amer. Anth. Assoc. 2: 165-274."
spierandsapir1930,"Spier and Sapir, 1930","Spier, L., and E. Sapir. 1930. Wishram Ethnography. Univ. Wash. Publ. Anth. 3: 151-300."
spier1923,"Spier, 1923","Spier, L. 1923. Southern Diegueno Customs. Univ. Calif. Publ. Amer. Arch. Ethn. 20: 297-358."
spier1924,"Spier, 1924","Spier, L. 1924. Wichita and Caddo Relationship Terms. Amer. Anth. 26: 258-263."
spier1928,"Spier, 1928","Spier, L. 1928. Havasupai Ethnography. Anthropological Papers of the American Museum of Natural History 29: 81-408."
spier1930,"Spier, 1930","Spier, L. 1930. Klamath Ethnography. University of California Publications in American Archaeology and Ethnology 30: 1-338."
spier1933,"Spier, 1933","Spier, L. 1933. Yuman Tribes of the Gila River. Chicago."
spieth1906,"Spieth, 1906","Spieth, J. 1906. Die Ewe-Stamme. Berlin."
spieth1911,"Spieth, 1911","Spieth, J. 1911. Die Religion der Eweer in Sud-Togo. Berlin."
spillmann1931,"Spillmann, 1931","Spillmann, G. 1931. Districts et tribus de la haute vallee du Dra'. Villes et Tribus du Maroc 9: 1-201. Paris."
spindler1962,"Spindler, 1962","Spindler, L. 1962. Menomini Women and Culture Change. Mem. Amer. Anth. Assoc. 91: 1-113."
spiro1949,"Spiro, 1949","Spiro, Melford E. 1949. Ifaluk: a South See culture. Unpublished manuscript submitted as a final report, Coordinated Investigation of Micronesian Anthropology. Washington, Pacific Science Board, National Research Council."
spittel1945,"Spittel, 1945","Spittel, R. L. 1945. Wild Ceylon. 3rd. edit. Colombo."
spoehr1941,"Spoehr, 1941","Spoehr, A. 1941. Camp, Clan, and Kin among the Cow Creek Seminole. Field Mus. Nat. Hist. Anth. Series 33: 1-27."
spoehr1942,"Spoehr, 1942","Spoehr, A. 1942. Kinship System of the Seminole. Ibid. 33: 31-113."
spoehr1944,"Spoehr, 1944","Spoehr, A. 1944. The Florida Seminole Camp. Ibid. 33: 117-150."
spoehr1949,"Spoehr, 1949","Spoehr, A. 1949. Majuro. Fieldiana: Anth. 39: 1-266."
spoehr1954,"Spoehr, 1954","Spoehr, A. 1954. Saipan. Fieldiana: Anthropology 41: 1-383."
srinivas1952,"Srinivas, 1952","Srinivas, M. N. 1952. Religion and Society Among the Coorgs of South India. Oxford."
