var_id,code,description,name
WNAI406,4,"Dogs killed or given away, and slaves killed or freed",Dog&slav sac/free@dth
WNAI407,NA,Missing data,Missing data
WNAI407,1,None,No 2nd mourning cer
WNAI407,2,Only for chief or prominent man (includes memorial potlatch),Rept mourn chief dth
WNAI407,3,For all dead of the entire community,Rpeat mourn all dead
WNAI407,4,Each deceased person has one mourning ceremony distinct from funeral,Fnrl&sep mourn@persn
WNAI407,5,"Both tribal mourning for all deceased, and one or more special mournings for each deceased person",Trb mourn&@prs mourn
WNAI408,NA,Missing data,Missing data
WNAI408,1,No quest by males,No spir qst by male
WNAI408,2,Minority of males,Spir quest few males
WNAI408,3,About half of males,Spir qst hlf of males
WNAI408,4,Majority of males,Spir qst most males
WNAI408,5,All males,Spir quest all males
WNAI409,NA,Missing data,Missing data
WNAI409,1,No quest by females,No spir qst female
WNAI409,2,Minority of females,Spir qst few females
WNAI409,3,About half of females,Spir qst hlf females
WNAI409,4,Majority of females,Spir qst mst females
WNAI409,5,All females,Spir qst all females
WNAI410,NA,Missing data,Missing data
WNAI410,1,No quest by males,No spir qst by male
WNAI410,2,1-10 years of age,1st spi qst ml -10yr
WNAI410,3,11-20 years of age,1st spi qst ml 11-20
WNAI410,4,Over 20 years of age,1st spi qst ml +20yr
WNAI411,NA,Missing data,Missing data
WNAI411,1,Absent,No Datura in spi qst
WNAI411,2,Present,Datura in spi quest
WNAI412,NA,Missing data,Missing data
WNAI412,1,No group rite,No spi qst in groups
WNAI412,2,A group rite for one novice,Spi qst grp rit@novc
WNAI412,3,A group rite for more than one novice,Sp qt grp rit all nv
WNAI413,NA,Missing data,Missing data
WNAI413,1,No specific spirit quest for shaman or layman,No spi quest sha/lay
WNAI413,2,Spirit quest for laymen only,Spi qst layman only
WNAI413,3,"No spirit quest for layman, but quest by shaman",Sp qst shaman only
WNAI413,4,Spirit quests for shaman and layman are identical,Spi qst sha&lay same
WNAI413,5,"Most spirits come unsought, but shamans and laymen can seek spirits or dreams in the same fashion (especially by drinking a concoction made from Jimson weed)",Sh/ly sp unsght/Datur
WNAI413,6,"Spirit quests for shaman and layman are rather similar, though duration of shaman's quest is somewhat longer, and has some more specialized activities that that of layman",Sha sp qst mre cmplx
WNAI413,7,Spirit quests for shaman and layman are dissimilar. Specialized spirits are sought by shaman and inheritance or sponsorship is often necessary to acquire these spirits,Sha spec spi/assist
WNAI413,8,Power comes to the shaman sought or unsought; shaman must also train with another shaman; power does not come to the layman unsought. Some laymen seek special hunting abilities or the like,Sha apprentc/lay not
WNAI413,9,"Power comes through purchase and training with shaman (or medium societies); initiation to shaman or curing society is usually required as well. (Purchase is made with gifts or feasts. Moreover, sick often pledge themselves to society or cause if they are cured)",Sha buy spirit&train
WNAI413,10,"Power comes through sickness and cure, plus apprenticeship to shaman who cures the person",Sickness+apprenticeship to shaman
WNAI414,NA,Missing data,Missing data
WNAI414,1,"Only shamans, priests, ritualists, and the like receive power",Only rl spec rec pwr
WNAI414,2,"Shamans possess greater power than laymen, but not a greater number of different kinds of spirits than laymen",Sha power > lay powr
WNAI414,3,"Shaman possess greater general power than laymen, usually because he acquires a greater number of spirits, but not because the spirits have specific functions",Sha>pwr+spi than lay
WNAI414,4,"Shamans possess greater power as well as more specific spirits than laymen over specific functions, such as spirits to cure specific maladies",Sha pwr+spc sp > lay
WNAI414,5,"Shamans possess different powers than laymen, but not necessarily greater power in anything but their specialties. Shamans, for instance, cure the sick, but do not have the supernatural powers of some ritualists over other functions","Sha>spc pwr,not gnrl"
WNAI415,NA,Missing data,Missing data
WNAI415,1,All males,All males
WNAI415,2,"Majority males, minority females","Maj males,min females"
WNAI415,3,Proportion of sexes about equal,Equal prop sexes
WNAI415,4,"Majority females, minority males","Maj females,min males"
WNAI415,5,All females,All females
WNAI416,NA,Missing data,Missing data
WNAI416,1,Absent,Absent
WNAI416,2,Present,Present
WNAI417,NA,Missing data,Missing data
WNAI417,1,Absent,Absent
WNAI417,2,Present,Present
WNAI418,NA,Missing data,Missing data
WNAI418,1,Absent,Absent
WNAI418,2,Present,Present
WNAI419,NA,Missing data,Missing data
WNAI419,1,No differences among shamans,No diff among shamans
WNAI419,2,Some shamans reported to have greater power than others,Some shamans > power
WNAI419,3,Medicine societies reported to have greater power in concert than any particular shaman (Whole medicine society called upon to work for cure if shaman fails),Med soc > power
WNAI420,NA,Missing data,Missing data
WNAI420,1,Shamans' services called on in home community only,Services restricted home
WNAI420,2,"Shamans' services (or some shamans' services) requested in communities other than their home communities, but within their own dialect or language group",Serve in dia/lang area
WNAI420,3,"Shamans' services (or some shamans' services) requested in home community, in other communities within same language, and other language-speaking communities on occasion",Serve beyond dia/lang
WNAI421,NA,Missing data,Missing data
WNAI421,1,Caused by neither foreign object nor foreign spirit,No foreign intrustion
WNAI421,2,Foreign object,Foreign object
WNAI421,3,Foreign spirit,Foreign spirit
WNAI421,4,Both foreign object and foreign spirit,Both object & spirit
WNAI422,NA,Missing data,Missing data
WNAI422,1,Not caused by loss of spiritual entity,No spirit/soul loss
WNAI422,2,Soul loss,Soul loss
WNAI422,3,Loss of spirit helper,Spirit helper loss
WNAI422,4,Both soul loss and loss of spirit helper,Soul &spirit loss
WNAI423,NA,Missing data,Missing data
WNAI423,1,No soul-loss,No soul loss
WNAI423,2,"Loss by wandering of soul, usually on own volition",Soul wanders
WNAI423,3,Loss by fright,Loss by fright
WNAI423,4,"Loss by theft, usually by a ghost or some other supernatural agent (not a sorcerer, or witch, or bad medicine man)",Loss by theft
WNAI423,5,Loss by violation of an interdiction,Loss by rule violation
WNAI423,6,2 and 3,2 & 3
WNAI423,7,2 and 4,2 & 4
WNAI423,8,2 and 5,2 & 5
WNAI423,9,3 and 4,3 and 4
WNAI423,10,4 and 5,4 and 5
WNAI423,11,"2, 3, and 4","2, 3, and 4"
WNAI423,12,"3, 4, and 5","3, 4, and 5"
WNAI423,13,"2, 3, 4, and 5","2, 3, 4, and 5"
WNAI424,NA,Missing data,Missing data
WNAI424,1,No foreign intrusions,No intrusions
WNAI424,2,"Intrusions caused by supernatural sources only, no human agents involved",Supernatural sources
WNAI424,3,"Intrusions caused by bad shamans, sorcerers, etc.",Shaman/sorcerer/witch
WNAI424,4,"Intrusions caused both by supernatural agents and sorcerers, etc.",Supernatural & human agents
WNAI425,NA,Missing data,Missing data
WNAI425,1,No soul-loss,No loss
WNAI425,2,No human agents cause soul-loss,No human agents
WNAI425,3,"Souls stolen by shamans, or sorcerers, or witches",Shaman/sorcerer/witch
WNAI426,NA,Missing data,Missing data
WNAI426,1,No white imitative magic,No imitative magic
WNAI426,2,"White imitative magic, such as shooting with arrows or poison darts. wooing through entreating, coaxing, or gesturing, or stabbing an animal effigy, or simulating crop growth, and so forth, is practiced",White magic
WNAI427,NA,Missing data,Missing data
WNAI427,1,No black imitative magic,No imitative magic
WNAI427,2,Black imitative magic used to harm humans,Black magic
WNAI428,NA,Missing data,Missing data
WNAI428,1,No one performs imitative magic,No imitative magic
WNAI428,2,Anyone could perform imitative magic,Anyone could perform
WNAI428,3,"Only specially qualified people such as shamans or evil shamans (witches, sorcerers) could perform imitative magic",Specialists perform
WNAI429,NA,Missing data,Missing data
WNAI429,1,No white contagious or formulaic magic,No contagious/formulaic
WNAI429,2,White contagious or formulaic magic used for good purposes,White magic
WNAI430,NA,Missing data,Missing data
WNAI430,1,No black contagious or formulaic magic,No contagious/formulaic
WNAI430,2,Black contagious or formulaic magic used to harm humans,Black magic
WNAI431,NA,Missing data,Missing data
WNAI431,1,No one performs contagious or formulaic magic,No contagious/formulaic
WNAI431,2,Anyone could perform contagious or formulaic magic,Anyone could perform
WNAI431,3,Only specially qualified people such as shamans or evil shamans (sorcerers) could perform contagious or formulaic magic,Specialists perform
WNAI432,NA,Missing data,Missing data
WNAI432,1,No gambling magic techniques or charms,No magic/charms
WNAI432,2,Gambling magic techniques but not charms,Magic technices
WNAI432,3,Gambling charms but not magic techniques,Charms
WNAI432,4,Both gambling magic techniques and charms,Magic and charms
WNAI433,NA,Missing data,Missing data
WNAI433,1,No love magic techniques or charms,No magic/charms
WNAI433,2,Love magic techniques but not charms,Magic technices
WNAI433,3,Love charms but not magic techniques,Charms
WNAI433,4,Both love magic techniques and charms,Magic and charms
WNAI434,NA,No in-law avoidance or missing data,No in-law avoidance or missing data
WNAI434,1,Mo-in-law\so-in-law,Mo-in-law\so-in-law
WNAI434,2,Fa-in-law\da-in-law,Fa-in-law\da-in-law
WNAI434,3,Fa-in-law\so-in-law,Fa-in-law\so-in-law
WNAI434,4,Mo-in-law\da-in-law,Mo-in-law\da-in-law
WNAI434,5,Cross sex: 1 and 2,Cross sex: 1 and 2
WNAI434,6,Son-in-law: 1 and 3,Son-in-law: 1 and 3
WNAI434,7,"1, 2, and 3","1, 2, and 3"
WNAI434,8,"1, 2, and 4","1, 2, and 4"
WNAI434,9,"Cross and same sex: 1, 2, 3, and 4","Cross and same sex: 1, 2, 3, and 4"
WNAI435,NA,Missing Data,Missing data
WNAI435,1,"Simple bifurcate merging ""SiCh BrCh=Ch""","Simp Bif Merge ""SiCh BrCh=Ch"""
WNAI435,2,"Sex-Differentiated bifurcate merging ""SiSo SiDa BrCh=SoDa""","Sex-Dif Bif Merge ""SiSo SiDa BrCh=SoDa"""
WNAI435,3,"Simple bifurcate collateral ""BrCh SiCh""","Simp Bif Collateral ""BrCh SiCh"""
WNAI435,4,"Simple lineal ""SiblingChild""","Simp Lineal ""SiblingCh"""
WNAI435,5,"Generational ""SibCh=Ch""","Generation ""SibCh=Ch"""
WNAI435,6,"Sex-Differentiated lineal ""nephew niece""","Sex-Dif Lineal ""newphew niece"""
WNAI435,7,"Sex-Differentiated bifurcate collateral ""BrSo (m) BrDa (m) SiSo (m) SiDa (m)""","Sex-Dif Bif Col ""BrSo(m) BrDa(m) SiSo(m) SiDa(m)"""
WNAI435,8,"Age-Skew bifurcate collateral ""ElBrCh YnBrCh SiCh""","Age-Skew Bif Col ""ElBrCh YnBrCh SiCh"""
WNAI435,9,"Age-Differentiated bifurcate collateral ""ElBrCh YnBrCh ElSiCh YnSiCh""","Age-Dif Bif Col ""ElBrCh YnBrCh ElSiCh YnSiCh"""
WNAI435,10,"Sister-Skewed bifurcate collateral ""BrCh SiSo SiDa""","""Sis-Skew Bif Col ""BrCh SiSo SiDa"""
WNAI435,11,"Brother-Skewed bifurcate collateral ""BrSo BrDa SiCh""","Bro-Skew Bif Col ""BrSo BrDa SiCh"""
WNAI435,12,"Rare: Relative age ""ElSbCh YnSbCh""","Rare Rel Age ""ElSbCh YnSbCh"""
WNAI435,13,"Rare: Age-sex1: ""BrSo SiSo SbDa""","Rare Age-Sex ""BrSo SiSo SbDa"""
WNAI435,14,"Rare: Relative age-sex ""ElBrSo=SiSo YnBrCh SbDa""","Rare Rel Age-Sex ""ElBrSo=SiSo YnBrCh SbDa"""
WNAI435,15,"Rare: Relative age ""ElSbSo ElSbDa YnSbSo YnSbDa""","""Rare Rel Age ""ElSbSo ElSbDa YnSbSo YnSbDa"""
WNAI435,16,"Rare: Relative age-sex1 ""ElBrSo YnBrSo ElBrDa YnBrDa SiCh""","Rare Rel Age-Sex1 ""ElBrSo YnBrSo ElBrDa YrBrDa SiCh"""
WNAI435,17,"Rare: Relative age-sex2 ""ElBrCh YnBrCh YnBrDa ElSiSo=SiDa YnSiDa""","Rare Rel Age-Sex2 ""ElBrCh YnBrCh YnBrDa ElSiSo=SiDa YnSiDa"""
WNAI435,18,"Rare: Age-sex2: ""ElBrSo YnBrSo ElBrDa YnBrDa SiSo SbDa""","Rare Age-Sex2 ""ElBrSo YnBrSo ElBrDa YnBrDa SiSo SiDa"""
WNAI435,19,"Rare: Maximum difference relative age and sex ""8 terms""","Rare Max Dif Rel Age&Sex 8 Terms"""
WNAI436,NA,Missing Data,Missing data
WNAI436,1,Slaves are absent or very rare,Absent
WNAI436,2,Few slaves,Few slaves
WNAI436,3,Many slaves,Many slaves
WNAI437,NA,Missing Data,Missing data
WNAI437,1,Slaves are absent or very rare,Absent
WNAI437,2,Taken for prestige or debt,Taken for prestige or debt
WNAI437,3,Taken for productive labor,Taken for productive labor
WNAI437,4,Both 2 and 3,Both 2 and 3
WNAI438,NA,Missing Data,Missing data
WNAI438,1,Slaves are absent or very rare,Absent
WNAI438,2,Can not naturalize,Cannot naturalize
WNAI438,3,Child of slave and non-slave not naturalized. but given more privileges than ordinary slaves,Child of slav&non/not natzd
WNAI438,4,Slaves can be naturalized,Can be naturalized
