Source,soc_ID,Orig.latitude,Orig.longitude,latitude,longitude,AnnualMeanTemperature,AnnualTemperatureVariance,TemperatureConstancy,TemperatureContingency,TemperaturePredictability,MonthlyMeanPrecipitation,MonthlyPrecipitationVariance,PrecipitationConstancy,PrecipitationContingency,PrecipitationPredictability,BirdRichness,MammalRichness,AmphibianRichness,VascularPlantsRichness,EcoRegion,Elevation,Slope,Coastal,NetPrimaryProduction,DurationOfGrowingSeason,MeanGrowingSeasonNPP,Inter-YearVarianceGrowingSeasonNPP
EA,Nj2,19,-99,19,-99,12.791,4.864533333,0.475570126,0.172530172,0.648100298,73.00533333,6964.342797,0.289400877,0.322998562,0.612399439,166.0449532,97.58842266,12.49898361,3531.98,Balsas dry forests,1606.97998,9.081782956,NO,3.171903373,12,3.171903373,0.234251887
EA,Ni3,23,-104,23,-104,16.9405,12.55804697,0.404538295,0.24542827,0.649966565,41.82616667,2679.338568,0.236741083,0.319814687,0.556555769,168.4527624,75.36838797,7.745142759,3420.45,Sierra Madre Occidental pine-oak forests,2082.302734,10.86413352,NO,1.100620837,12,1.100620837,0.008989599
EA,Nj9,19,-98,19,-98,15.02383333,5.010216667,0.459622537,0.161118549,0.620741087,70.2245,6125.665589,0.289171705,0.318603856,0.607775561,140.7066482,89.53425089,10.57761811,3605.31,Trans-Mexican Volcanic Belt pine-oak forests,2066.136475,2.602058333,NO,1.467633252,12,1.467633252,0.013166799
EA,Ni2,31,-112,31,-112,19.57916667,47.82425,0.298992847,0.274966824,0.573959672,20.47333333,547.7716758,0.326045145,0.241267627,0.567312772,65.90660182,59.28014548,6,1942.04,Sonoran desert,544.2666626,4.091047675,NO,0.253028468,10,0.326014537,0.021275916
EA,Ni6,31,-111,31,-111,15.39433333,42.94868788,0.30859009,0.27388334,0.58247343,35.74266667,2007.315836,0.289939981,0.25252115,0.542461131,100.3179762,72.25783963,9,2328.06,Sonoran desert,1185.355835,4.392705276,NO,0.395745005,11,0.445198505,0.010084874
EA,Ni1,28,-107,28,-107,13.02333333,26.81932424,0.347690156,0.280998883,0.628689039,38.23216667,2184.566047,0.256367543,0.257017595,0.513385137,137.6530759,66,8.944230725,2910.52,Sierra Madre Occidental pine-oak forests,1978.612793,4.071031303,NO,0.830708663,12,0.830708663,0.0074604
EA,Ni7,28,-110,28,-110,22.89416667,28.35696818,0.350009288,0.247115348,0.597124636,35.6055,2433.950874,0.223135474,0.321659484,0.544794959,92.07818287,58.28054295,10,2383.81,Sonoran desert,241.2058258,3.996853473,NO,0.457071472,10,0.579497274,0.106342025
EA,Nd46,44,-112,44,-112,5.081666667,82.2105697,0.231407711,0.291964274,0.523371985,30.78916667,232.8581136,0.556148999,0.075660858,0.631809856,149.4773046,65.32247235,4,1449.69,Snake-Columbia shrub steppe,1590.502441,1.556617252,NO,0.583320713,9,0.781748434,0.003884806
EA,Nd49,37,-110,37,-110,11.95333333,92.64001212,0.225665915,0.329458292,0.555124207,14.67383333,86.93446818,0.452253667,0.118606819,0.570860486,131.9498743,64.19906265,8,1635.29,Colorado Plateau shrublands,1613.110596,2.768963695,NO,0.214415506,12,0.214415506,0.003570876
EA,Nd23,42,-118,42,-118,7.463,71.29899091,0.239258275,0.303674079,0.542932354,19.68283333,122.8041955,0.515226154,0.09922205,0.614448205,125.153964,63.26187874,5,1545.61,Great Basin shrub steppe,1593.93335,6.724811788,NO,0.269306484,11,0.293843955,0.003942661
EA,Nd63,43,-112,43,-112,6.753833333,91.13540455,0.218806399,0.296772032,0.515578431,21.39333333,118.1692121,0.52124522,0.062691923,0.583937143,150.4137012,68.92585982,5,1449.69,Great Basin shrub steppe,1864.077271,4.19538981,NO,0.570071171,10,0.686023625,0.003769414
EA,Nd33,37,-116,37,-116,11.29816667,72.46469848,0.245294446,0.294602889,0.539897334,16.61133333,137.1695364,0.462046779,0.073686515,0.535733294,98.67649239,54.76484393,2,1840.11,Mojave desert,1226.939697,6.060179028,NO,0.155928226,10,0.203588735,0.00084069
EA,Nd45,43,-112,43,-112,6.753833333,91.13540455,0.218806399,0.296772032,0.515578431,21.39333333,118.1692121,0.52124522,0.062691923,0.583937143,150.4137012,68.92585982,5,1449.69,Great Basin shrub steppe,1864.077271,4.19538981,NO,0.570071171,10,0.686023625,0.003769414
EA,Nc31,33,-116,33,-116,18.264,50.35850909,0.286625392,0.282382142,0.569007534,14.66,319.4507394,0.269830763,0.175741537,0.4455723,109.8757833,54.54596678,8.064408617,1591.24,Sonoran desert,65.87555695,7.588234714,NO,0.172584799,10,0.21948819,0.004333227
EA,Nd54,35,-115,35,-115,17.38733333,69.03038485,0.256203914,0.29176433,0.547968244,13.2155,158.7134258,0.313053126,0.126928708,0.439981833,82.36134724,51.36330922,3.524030056,1623.31,Mojave desert,493.3030701,3.910201462,NO,0.125454272,8,0.287571929,0.007356111
EA,Ne3,33,-100,33,-100,17.19166667,77.65153939,0.245999671,0.29046372,0.536463391,43.60383333,1764.897047,0.296121341,0.112349168,0.40847051,92.87842237,49.94089142,11.27293908,1806.61,Central and Southern mixed grasslands,503.7372131,1.016574735,NO,0.508176864,12,0.508176864,0.051679344
EA,Nc32,33,-117,33,-117,15.55533333,17.88755455,0.362997237,0.237363963,0.6003612,33.49383333,2502.932132,0.183790423,0.257790631,0.441581055,124.7938588,52.48114777,7,1883.24,California coastal sage and chaparral,616.7227783,2.38123393,YES,0.919669899,12,0.919669899,0.037876028
EA,Nd30,37,-118,37,-118,9.267666667,57.74985758,0.264145638,0.275277953,0.53942359,25.02583333,752.0490015,0.336729551,0.117407877,0.454137428,126.92565,56.68860376,4.926412832,1708.35,Great Basin shrub steppe,1394.469971,14.95035813,NO,0.170124168,11,0.188329389,0.000663376
EA,Nd42,41,-116,41,-116,5.951,76.26949394,0.235068291,0.293512394,0.528580684,23.746,165.4928515,0.506606011,0.079023675,0.585629687,140.0561008,64.03342372,5,1808.74,Great Basin shrub steppe,1756.213013,5.387953,NO,0.22577226,10,0.272183526,0.001300326
EA,Nd38,39,-115,39,-115,6.8895,74.58145303,0.240926587,0.284139398,0.525065984,20.37016667,82.17686212,0.566859905,0.043527485,0.610387389,122.0144362,58.29155109,4.953447549,1785.98,Great Basin shrub steppe,2145.271729,4.932884706,NO,0.445146879,12,0.445146879,0.001535254
EA,Nc29,34,-118,34,-118,12.97066667,21.46708788,0.347705338,0.225394312,0.57309965,36.79116667,3442.80065,0.200153064,0.215555087,0.415708151,124.2522552,52.13974362,9,1834.8,California coastal sage and chaparral,232.911026,2.416444758,YES,1.13715173,12,1.13715173,0.099601439
EA,Nd48,40,-114,40,-114,7.9455,87.91649545,0.22849568,0.2981061,0.52660178,18.99933333,72.71944848,0.57671045,0.061600099,0.638310549,127.363823,63.34820572,5,1640.22,Great Basin shrub steppe,1681.648926,3.512999476,NO,0.189619928,11,0.208565057,0.001289986
EA,Nd37,39,-116,39,-116,7.548666667,71.87036364,0.241824121,0.280341667,0.522165789,22.59583333,124.7564227,0.547391256,0.053148024,0.60053928,124.001805,61.99548937,4.838246193,1858.92,Great Basin montane forests,1792.191162,6.50914614,NO,0.243375228,12,0.243375228,0.000657323
EA,Nh18,36,-111,36,-111,11.3175,79.35651667,0.237489566,0.312368151,0.549857717,19.7755,180.2118591,0.424337024,0.113722901,0.538059926,137.5477148,60.88515717,8.305101185,1845.93,Colorado Plateau shrublands,1691.888672,2.53375072,NO,0.209683526,12,0.209683526,0.001453671
EA,Nd5,42,-112,42,-112,6.681666667,83.57334848,0.230190467,0.29244458,0.522635047,31.598,297.9276061,0.499968227,0.059199856,0.559168082,165.0546137,68.7316113,6,1578.2,Great Basin shrub steppe,1855.567749,7.874786432,NO,0.748750761,10,0.898849186,0.016371611
EA,Nd53,36,-113,36,-113,11.69816667,65.5033803,0.262993961,0.296889385,0.559883346,23.093,299.7681515,0.382007376,0.106865064,0.48887244,129.062228,63.99162651,7.388909369,2046.05,Mojave desert,1809.094727,12.71711239,NO,0.257571171,12,0.257571171,0.002096401
EA,Nc27,35,-118,35,-118,13.68933333,40.20559394,0.295827413,0.245464986,0.541292399,29.7535,1603.676308,0.235972063,0.220896189,0.456868252,118.5997338,50.3360835,1.113071495,1834.8,Mojave desert,836.6769409,5.173707952,NO,0.259653241,10,0.343503937,0.017947583
EA,Nd24,42,-120,42,-120,6.883833333,65.3695197,0.246716336,0.281921451,0.528637787,26.3145,404.6159803,0.416505704,0.106797152,0.523302856,165.5354399,64.89068099,5,1433.75,Eastern Cascades forests,1793.015503,8.349602528,NO,0.281609631,12,0.281609631,0.001521593
EA,Nd31,36,-118,36,-118,5.904,41.35999091,0.298221862,0.248057818,0.54627968,44.51383333,2698.917514,0.279429013,0.157405044,0.436834056,107.9374572,58.80519915,7,1721.13,Sierra Nevada forests,988.9111328,9.886278721,NO,0.22331163,10,0.288537251,0.001775052
EA,Nd27,40,-119,40,-119,9.172333333,67.17976061,0.243756374,0.294222313,0.537978687,13.15816667,71.81352879,0.483108002,0.078643278,0.56175128,148.3224495,56.56700416,4.765906569,1587.15,Great Basin shrub steppe,1241.844971,7.57101458,NO,0.20873713,11,0.227974782,0.002300524
EA,Nd55,36,-115,36,-115,16.70916667,79.7368197,0.247969111,0.308707779,0.556676889,10.89266667,86.72347273,0.385324655,0.081300188,0.466624843,96.02969964,52.81681496,6,1773.14,Mojave desert,706.6138916,4.103051002,NO,0.091951848,8,0.223974108,0.002723567
EA,Nd34,37,-117,37,-117,12.03083333,70.92795,0.248696017,0.296015203,0.54471122,11.75716667,112.3662833,0.441142443,0.076277327,0.51741977,115.3783946,55.26270392,2,1669.14,Mojave desert,963.7460938,9.347268249,NO,0.203626591,10,0.261735313,0.003053581
EA,Nc33,33,-117,33,-117,15.55533333,17.88755455,0.362997237,0.237363963,0.6003612,33.49383333,2502.932132,0.183790423,0.257790631,0.441581055,124.7938588,52.48114777,7,1883.24,California coastal sage and chaparral,616.7227783,2.38123393,YES,0.919669899,12,0.919669899,0.037876028
EA,Nd35,39,-117,39,-117,10.20066667,75.7658697,0.236221118,0.277282391,0.513503509,15.92416667,100.0451985,0.490540207,0.069129877,0.559670084,126.0036718,67.8949911,5,1789.7,Great Basin shrub steppe,2368.522461,9.70535792,NO,0.261735314,12,0.261735314,0.000354355
EA,Nd60,37,-105,37,-105,4.9455,75.25736212,0.250553304,0.311829242,0.562382547,28.85233333,360.6093152,0.496380686,0.142173155,0.638553841,153.0717812,75.29867661,9.61319368,1830.54,Colorado Rockies forests,2175.627197,9.370403397,NO,1.251287101,12,1.251287101,0.034846271
EA,Nd59,39,-112,39,-112,9.184666667,84.07124545,0.233795225,0.308046801,0.541842027,26.67516667,239.3978773,0.496938064,0.060430143,0.557368206,141.3825645,74.74306895,7.710012055,1946.2,Wasatch and Uinta montane forests,2405.275879,7.350669246,NO,0.425461839,12,0.425461839,0.003826959
EA,Nd51,36,-115,36,-115,16.70916667,79.7368197,0.247969111,0.308707779,0.556676889,10.89266667,86.72347273,0.385324655,0.081300188,0.466624843,96.02969964,52.81681496,6,1773.14,Mojave desert,706.6138916,4.103051002,NO,0.091951848,8,0.223974108,0.002723567
EA,Nc23,37,-119,37,-119,9.292666667,49.11702727,0.277925691,0.272289114,0.550214806,59.35366667,6042.223394,0.208036275,0.210465991,0.418502266,134.3531205,66.3778704,10.62077338,2151.02,California interior chaparral and woodlands,2244.141113,14.74629734,NO,0.221229559,12,0.221229559,0.001281966
EA,Nd57,39,-113,39,-113,8.505666667,89.17410909,0.228992788,0.311111231,0.540104019,21.7325,112.6274106,0.559731037,0.069379193,0.629110231,128.5464422,59.95274872,7,1734.56,Great Basin shrub steppe,1654.197754,5.189319112,NO,0.259463962,11,0.295082871,0.005581471
EA,Nd32,36,-117,36,-117,12.99416667,62.20875303,0.260281996,0.280546916,0.540828912,17.88866667,374.9807121,0.322878259,0.139214371,0.46209263,95.08471206,47.79153648,4.447233601,1641.57,Mojave desert,674.5866699,13.8644396,NO,0.092898244,8,0.214036949,0.003229717
EA,Nd50,38,-112,38,-112,5.609166667,64.19101667,0.257065006,0.295595739,0.552660745,25.87,179.2817636,0.539225524,0.059241202,0.598466725,143.4300591,68.39295469,9,1834.94,Wasatch and Uinta montane forests,2276.530273,8.547868324,NO,0.228232892,12,0.228232892,0.001281423
EA,Nd56,36,-111,36,-111,11.3175,79.35651667,0.237489566,0.312368151,0.549857717,19.7755,180.2118591,0.424337024,0.113722901,0.538059926,137.5477148,60.88515717,8.305101185,1845.93,Colorado Plateau shrublands,1691.888672,2.53375072,NO,0.209683526,12,0.209683526,0.001453671
EA,Nd25,41,-118,41,-118,9.145833333,74.75820152,0.232975718,0.30133667,0.534312388,14.94816667,80.64288333,0.491203893,0.120418495,0.611622388,128.9496295,59.05610085,5,1702.56,Great Basin shrub steppe,1609.116699,6.91733094,NO,0.30621593,12,0.30621593,0.005393573
EA,Nc30,34,-117,34,-117,13.01866667,35.47611515,0.309166448,0.256920144,0.566086592,46.36566667,4187.132145,0.209681085,0.208281327,0.417962412,132.6260971,65.85357526,9,1758.6,California coastal sage and chaparral,1021.055298,4.085567147,NO,0.383252575,10,0.507495458,0.004629107
EA,Nd52,36,-117,36,-117,12.99416667,62.20875303,0.260281996,0.280546916,0.540828912,17.88866667,374.9807121,0.322878259,0.139214371,0.46209263,95.08471206,47.79153648,4.447233601,1641.57,Mojave desert,674.5866699,13.8644396,NO,0.092898244,8,0.214036949,0.003229717
EA,Nd2,38,-109,38,-109,8.085,90.53711818,0.231086933,0.337972544,0.569059477,25.83216667,196.4774227,0.504014706,0.066325304,0.57034001,142.0483635,70.87919508,9.066990747,1824.36,Colorado Plateau shrublands,2175.675293,3.609030413,NO,0.366785282,12,0.366785282,0.000989555
EA,Nd39,40,-115,40,-115,6.308666667,78.10750303,0.2323638,0.293705865,0.526069665,24.2245,148.4316318,0.531588319,0.070982881,0.602571201,133.5467309,58.4050423,5,1785.98,Great Basin shrub steppe,2104.052979,5.540459618,NO,0.182238039,12,0.182238039,0.00077865
EA,Nd21,43,-117,43,-117,8.5,73.00637879,0.235680846,0.302871339,0.538552184,22.17116667,175.151247,0.492325575,0.105325608,0.597651183,118.6297629,63.2782787,6,1616.63,Snake-Columbia shrub steppe,1719.813354,2.089504603,NO,0.277066929,12,0.277066929,0.001748799
EA,Nd61,40,-105,40,-105,6.966,74.61601818,0.238825073,0.28568766,0.524512733,32.89333333,585.6253303,0.455842984,0.145250806,0.60109379,157.9120496,70.51964517,7.065945265,1675.88,Western short grasslands,1677.784668,5.45172087,NO,0.720737433,12,0.720737433,0.034696845
EA,Nd28,40,-118,40,-118,10.4205,75.52079545,0.235445393,0.299687456,0.535132849,12.17816667,40.49361061,0.520067506,0.074630006,0.594697513,130.5071867,59.53192837,5,1615.12,Great Basin shrub steppe,1560.817505,5.221620004,NO,0.253028469,12,0.253028469,0.004279819
EA,Nd40,40,-113,40,-113,10.86666667,98.84836061,0.22166792,0.317820846,0.539488767,17.967,103.4952303,0.504153471,0.083834619,0.587988091,127.7367913,59.5949577,6,1734.56,Great Basin shrub steppe,1563.568848,7.335438392,NO,0.258517566,11,0.28413909,0.004367236
EA,Nc2,39,-118,39,-118,11.50383333,78.8960803,0.233178251,0.299213615,0.532391867,9.546166667,28.80425303,0.512935416,0.065819509,0.578754925,135.0111588,58.32072227,4,1615.12,Great Basin shrub steppe,1907.49585,6.749586354,NO,0.416187158,12,0.416187158,0.002169212
EA,Nd47,44,-111,44,-111,4.366833333,84.28099848,0.231337798,0.294034602,0.525372399,42.649,469.2467303,0.532475537,0.057467469,0.589943007,160.2629645,66.32247235,5.35825531,1676.29,Snake-Columbia shrub steppe,2391.368652,2.775516446,NO,0.414105089,9,0.557641835,0.012150937
EA,Nd29,37,-118,37,-118,9.267666667,57.74985758,0.264145638,0.275277953,0.53942359,25.02583333,752.0490015,0.336729551,0.117407877,0.454137428,126.92565,56.68860376,4.926412832,1708.35,Great Basin shrub steppe,1394.469971,14.95035813,NO,0.170124168,11,0.188329389,0.000663376
EA,Nd58,40,-112,40,-112,8.690833333,82.55504697,0.232004127,0.29260239,0.524606517,36.9145,488.7370833,0.454732227,0.069861945,0.524594172,142.1943957,66.62560904,6,1946.2,Great Basin shrub steppe,1944.353882,5.570821216,NO,0.739854635,12,0.739854635,0.00556978
EA,Nd62,39,-107,39,-107,1.3655,81.88106212,0.244334999,0.312229947,0.556564946,42.40683333,453.868953,0.539745378,0.047932339,0.587677717,158.6551366,64.98884116,5,1960.7,Colorado Rockies forests,3020.418701,15.26699729,NO,1.295956996,10,1.556632345,0.0191738
EA,Nd22,43,-119,43,-119,7.8925,68.48105,0.242744825,0.293291979,0.536036803,17.06883333,100.6578409,0.500536599,0.075423682,0.575960281,137.4595119,62.59995814,5,1472.66,Snake-Columbia shrub steppe,1716.08606,1.989321625,NO,0.343125379,12,0.343125379,0.003290574
EA,Nd41,41,-116,41,-116,5.951,76.26949394,0.235068291,0.293512394,0.528580684,23.746,165.4928515,0.506606011,0.079023675,0.585629687,140.0561008,64.03342372,5,1808.74,Great Basin shrub steppe,1756.213013,5.387953,NO,0.22577226,10,0.272183526,0.001300326
EA,Nd26,41,-120,41,-120,7.344333333,64.21527879,0.24868522,0.273037911,0.521723132,32.1105,772.2345076,0.377661828,0.164669443,0.542331271,155.0775922,63.93201705,3,1516.57,Snake-Columbia shrub steppe,1565.077759,6.065754442,NO,0.253028469,12,0.253028469,0.00195986
EA,Nd43,41,-117,41,-117,8.506333333,78.68774545,0.226677821,0.290453048,0.517130869,15.67683333,74.49774091,0.523555856,0.095812152,0.619368008,131.975376,62,5,1811.85,Great Basin shrub steppe,1549.580322,6.253147789,NO,0.276877649,11,0.302722867,0.002619695
EA,Nd64,43,-109,43,-109,2.778,82.8603303,0.230931656,0.285866076,0.516797732,21.592,200.5196424,0.520866125,0.131342883,0.652209008,150.280482,62.80008371,8,1551.93,South Central Rockies forests,2122.583496,11.96960202,NO,0.405208965,12,0.405208965,0.008143028
EA,Nd36,39,-117,39,-117,10.20066667,75.7658697,0.236221118,0.277282391,0.513503509,15.92416667,100.0451985,0.490540207,0.069129877,0.559670084,126.0036718,67.8949911,5,1789.7,Great Basin shrub steppe,2368.522461,9.70535792,NO,0.261735314,12,0.261735314,0.000354355
EA,Nd44,42,-115,42,-115,7.843833333,79.08052879,0.23587309,0.299409404,0.535282494,22.16716667,149.3581197,0.517706996,0.084181845,0.60188884,142.3855417,64.55751517,5,1622.63,Snake-Columbia shrub steppe,1886.242798,2.689868427,NO,0.3092444,12,0.3092444,0.002556558
EA,Nh2,36,-111,36,-111,11.3175,79.35651667,0.237489566,0.312368151,0.549857717,19.7755,180.2118591,0.424337024,0.113722901,0.538059926,137.5477148,60.88515717,8.305101185,1845.93,Colorado Plateau shrublands,1691.888672,2.53375072,NO,0.209683526,12,0.209683526,0.001453671
EA,Nh11,36,-106,36,-106,7.72,75.01249697,0.246874586,0.327041729,0.573916315,30.81683333,433.2575682,0.460876834,0.103087891,0.563964725,154.7630578,80.45726274,10.98386089,1954.18,Colorado Rockies forests,2600.720459,5.415681467,NO,1.463469112,12,1.463469112,0.019538361
EA,Nh10,35,-107,35,-107,9.269333333,69.26137273,0.258698217,0.314828044,0.573526261,26.33133333,460.202097,0.416661229,0.118841893,0.535503122,143.5030295,80.2802915,9.349295521,1987.26,Colorado Plateau shrublands,1577.039673,3.292703173,NO,0.281041793,12,0.281041793,0.004724218
EA,Nh9,36,-106,36,-106,7.72,75.01249697,0.246874586,0.327041729,0.573916315,30.81683333,433.2575682,0.460876834,0.103087891,0.563964725,154.7630578,80.45726274,10.98386089,1954.18,Colorado Rockies forests,2600.720459,5.415681467,NO,1.463469112,12,1.463469112,0.019538361
EA,Nh6,37,-106,37,-106,2.620333333,82.94917879,0.238414653,0.321152382,0.559567035,28.21266667,311.0035424,0.51475222,0.098606107,0.613358327,154.5137449,72.04120037,9,1978.89,Colorado Rockies forests,2430.330078,6.323295907,NO,0.374924289,12,0.374924289,0.003098143
EA,Nh8,36,-107,36,-107,8.901333333,77.43456061,0.247865594,0.330399768,0.578265362,28.59883333,388.9305288,0.432573022,0.0875602,0.520133222,146.607404,77.71854676,10,1932.21,Colorado Plateau shrublands,2216.658936,1.586494055,NO,1.283843126,12,1.283843126,0.011734862
EA,Sa11,14,-91,14,-91,27.09816667,0.638989394,0.634797581,0.10760536,0.742402941,254.7003333,61130.84495,0.286714785,0.482134291,0.768849076,139.6708765,92.96180455,NA,NA,NA,9.787671089,NA,NO,2.775552689,12,2.775552689,0.030130746
EA,Sa3,14,-89,14,-89,21.93216667,1.353074242,0.580509602,0.159252625,0.739762227,157.2811667,22175.97337,0.416739364,0.367599325,0.784338689,135.4504431,114.1521934,21,4162.54,Central American pine-oak forests,415.4580688,4.590176431,NO,3.639233817,12,3.639233817,0.051844915
EA,Sa10,17,-92,17,-92,24.07916667,3.440589394,0.530697429,0.186658621,0.71735605,149.4066667,12927.77504,0.38840186,0.2055489,0.593950761,218.823121,127.43873,7.671468289,3883.27,Central American pine-oak forests,1082.339111,10.03158966,NO,4.587333447,12,4.587333447,0.061664469
EA,Sa8,15,-92,15,-92,20.12516667,1.563486364,0.578602266,0.165686786,0.744289051,129.1413333,15855.21618,0.313114341,0.417376095,0.730490436,237.4838284,110.9732599,19.87249367,4389.75,Sierra Madre de Chiapas moist forests,1212.213623,9.31285777,NO,3.272978513,12,3.272978513,0.056806822
EA,Sa13,15,-91,15,-91,15.0865,2.407898485,0.549699635,0.188184205,0.73788384,225.2926667,30891.9306,0.442128319,0.298718318,0.740846636,176.3309763,100.9724573,15.2260437,4733.49,Central American montane forests,1683.465576,4.496689577,NO,3.469071772,12,3.469071772,0.053213897
